_id;expert_userId;intitule;localisation;date_debut;date_fin;HT_TTC;replacement_or_creation;presentiel_distanciel;isClosed;forfait_remuneration;status;createdAt;updatedAt;hours_planned;note_communication;note_quality;note_level
65040bd0f95a870ce72f92ec;63654e2e63803607b5161e4c;Stratégie de distribution;Rennes, France;11/10/2023;29/02/2024;HT;Autre;;FAUX;hourly;pending;15/09/2023;1.69628E+12;18h;;;
65040b9ef95a870ce72f92eb;63654e2e63803607b5161e4c;E-Consumer 18h;Rennes, France;11/10/2023;29/02/2024;HT;Autre;;FAUX;hourly;pending;15/09/2023;1.69628E+12;18h;;;
65032d86f95a870ce72f91a5;63f37db6be74f3780363bcc0;Jury Evaluation de bloc 4 (Structuration, soutenance et négociation d'une offre avec proposition de valeur);Bordeaux;05/10/2023;06/10/2023;;Création;;VRAI;hourly;terminated;14/09/2023;1.69894E+12;7 Heures/Jour;;;
6501c60bf95a870ce72f89e6;62d28ea2c43a1c07852b7659;Data : Analyse de données en Python;Bordeaux;27/11/2023;30/01/2024;TTC;Création de poste;;FAUX;hourly;pending;13/09/2023;1.70035E+12;24,5 Heures;;;
6501c59ff95a870ce72f89e2;62d28ea2c43a1c07852b7659;module de 3H en programmation : semaine d'uniformisationPython/SQL/SAS/R/Mongo DB...;Bordeaux;02/10/2023;06/10/2023;TTC;Création de poste;;FAUX;hourly;pending;13/09/2023;1.69551E+12;3 Heures;;;
6501b7eef95a870ce72f899d;63834fbe983abd240e84295b;Développer pour le Cloud;Bordeaux, France;21/12/2023;08/02/2024;HT;Création;distanciel;FAUX;hourly;pending;13/09/2023;1.69461E+12;70 Heures;;;
6501b353f95a870ce72f898d;5f4186f3c0f0425b7114e7bf;PREVENTION DES RISQUES ET DEMARCHE QUALITÉ;Bordeaux;24/04/2023;20/06/2023;HT;Création de poste;;VRAI;hourly;terminated;13/09/2023;1.69461E+12;21;;;
650184faf95a870ce72f88aa;5cdd89ad44870d61541d68c3;RECRUTEMENT ET STRATEGIE D'ENTREPRISE;Bordeaux;09/02/2024;12/06/2024;HT;Création;;FAUX;hourly;pending;13/09/2023;1.6946E+12;28;;;
650181e1f95a870ce72f8897;6414156443068357ef842745;Expérience client;Bordeaux;30/05/2024;20/06/2024;TTC;Création;;FAUX;hourly;pending;13/09/2023;1.6946E+12;21;;;
65017e49f95a870ce72f8891;63f351bfbe74f3780363bc0b;Relations publiques et Lobbying;Bordeaux;;;HT;Création de poste;;FAUX;hourly;pending;13/09/2023;1.6946E+12;25;;;
65015f1ff95a870ce72f8845;62d28ea2c43a1c07852b7659;Python Flask: Déployer des analyses sur serveur;Bordeaux;13/10/2023;24/11/2023;TTC;Création de poste;;FAUX;hourly;pending;13/09/2023;1.69646E+12;14;;;
65015f09f95a870ce72f8843;62d28ea2c43a1c07852b7659;Programmation en classe avec Python;Bordeaux;12/10/2023;23/11/2023;TTC;Création de poste;;FAUX;hourly;pending;13/09/2023;1.69637E+12;24,5 Heures;;;
650151c0f95a870ce72f8829;62da63a8f5e6794d89e1deba;Tourisme durable;Bordeaux;10/01/2024;24/01/2024;TTC;Création de poste;;FAUX;hourly;pending;13/09/2023;1.69459E+12;31.5;;;
65009473f95a870ce72f8772;61c9b706ca71a24b561b7783;Tourisme Durable;Bordeaux;13/09/2023;14/09/2023;TTC;Remplacement;;FAUX;hourly;pending;12/09/2023;1.69454E+12;9;;;
650000f5ca076d68b3b61dbb;64d10f2397d6b324b741c595;Algèbre : Diagonalisation;Bordeaux;05/02/2024;01/04/2024;TTC;Création de poste;;FAUX;hourly;pending;12/09/2023;1.6945E+12;24.5;;;
6500004aca076d68b3b61dba;64d10f2397d6b324b741c595;Algèbre : Rappel Première et Deuxième année (Somme/intégration/Matrices/Va discrete/continu);Bordeaux;09/10/2023;30/11/2023;TTC;Création de poste;;FAUX;hourly;pending;12/09/2023;1.69611E+12;24.5;;;
6500000aca076d68b3b61db8;64d10f2397d6b324b741c595;Algèbre : Diagonalisation niveau 1;Bordeaux;01/04/2024;30/05/2024;TTC;Création de poste;;FAUX;hourly;pending;12/09/2023;1.6945E+12;24.5;;;
64ffffd7ca076d68b3b61db5;64d10f2397d6b324b741c595;Algèbre : systèmes linéaires;Bordeaux;05/02/2024;01/04/2024;TTC;Création de poste;;FAUX;hourly;pending;12/09/2023;1.6945E+12;24.5;;;
64fb441018cd730cf4f4d278;64996e8de0843b7be97f4173;CEJM;Toulouse;02/10/2023;31/07/2024;TTC;Création;;FAUX;hourly;pending;08/09/2023;1.69551E+12;40 Heures/Groupe;;;
64fb2dcc18cd730cf4f4d228;62da63a8f5e6794d89e1deba;Tourisme et event;Bordeaux;29/09/2023;09/02/2023;TTC;Création de poste;;FAUX;hourly;pending;08/09/2023;1.696E+12;18;;;
64fb1f3e18cd730cf4f4d1f7;627cd57ef655943d90a63792;Sensibilisation, Typologie;Bordeaux;24/03/2024;09/04/2024;TTC;Création;;FAUX;hourly;pending;08/09/2023;1.69522E+12;63;;;
64fb1f3018cd730cf4f4d1f6;627cd57ef655943d90a63792;Hacking;Bordeaux;24/03/2024;09/04/2024;TTC;Création;;FAUX;hourly;proposed;08/09/2023;1.69418E+12;30;;;
64fb1f2818cd730cf4f4d1f5;627cd57ef655943d90a63792;Cybersécurité - Principes fondamentaux, Linux Kali (Services et ports à risques);Bordeaux;24/03/2024;09/04/2024;HT;Création;;FAUX;hourly;proposed;08/09/2023;1.69418E+12;25.5;;;
64fb153c18cd730cf4f4d1e5;63a2fc67783ece5a08668cfa;Architecture Client/Serveur Microsoft et Active Directory;Bordeaux;01/09/2023;31/01/2024;TTC;créa;;FAUX;hourly;pending;08/09/2023;1.69418E+12;30;;;
64fb150e18cd730cf4f4d1e3;63a2fc67783ece5a08668cfa;Cahier des charges;Bordeaux;01/09/2023;31/01/2024;TTC;créa;;FAUX;hourly;pending;08/09/2023;1.69418E+12;15;;;
64faf18b18cd730cf4f4d15c;64f1e06c88afda3cddd6fac7;Logiciel bureautique (Excel);Bordeaux;;;TTC;Création;;FAUX;hourly;pending;08/09/2023;1.69625E+12;30;;;
64faea9518cd730cf4f4d12c;61588bf824bf9a154545d177;Atelier : Développer et sécuriser une solution Cloud;Toulouse;01/02/2024;28/06/2024;TTC;Création;;FAUX;hourly;pending;08/09/2023;1.69417E+12;14 Heures;;;
64fae72d18cd730cf4f4d10a;61588bf824bf9a154545d177;Développement et services Cloud;Toulouse;01/02/2024;28/06/2024;TTC;Création;;FAUX;hourly;pending;08/09/2023;1.69416E+12;14 Heures;;;
64f9ed2918cd730cf4f4cf12;64df86cf911dbb2585e10f8c;STRATEGIC MANAGEMENT;Lyon;03/11/2023;08/04/2024;HT;Remplacement;;FAUX;hourly;pending;07/09/2023;1.69827E+12;28 Heures;;;
64f9a19618cd730cf4f4cdda;605ca3d6c44cfd5b8e6c638b;Atelier prise de parole;Bordeaux;01/04/2023;01/04/2023;TTC;Création de poste;;VRAI;hourly;terminated;07/09/2023;1.69408E+12;3;;;
64f99c2418cd730cf4f4cdbf;6373d065231df95a4ccc0aaa;Introduction à la RSE;Bordeaux;01/10/2023;29/02/2024;TTC;création;;FAUX;hourly;pending;07/09/2023;1.69542E+12;18;;;
64f995e218cd730cf4f4cd93;5de8e65b9209a135389958ce;Accompagnement Pro;Bordeaux;13/03/2023;16/04/2023;TTC;Création de poste;;VRAI;hourly;terminated;07/09/2023;1.69408E+12;6;;;
64f9951418cd730cf4f4cd8d;5dd64d397c188c7874a9d4fe;Culture & médias spécialisés;Bordeaux;10/10/2022;02/12/2022;TTC;REMPLACEMENT;;FAUX;hourly;pending;07/09/2023;1.69408E+12;18;5;5;4
64f9933618cd730cf4f4cd8a;648bf6b4bf50bf6e8c8e498d;Techniques de négociation;Bordeaux;29/09/2023;09/02/2023;TTC;Création de poste;;FAUX;hourly;pending;07/09/2023;1.69525E+12;18;;;
64f8a00b18cd730cf4f4cb07;62d28ea2c43a1c07852b7659;Jury Soutenance I1 DEV;Bordeaux;05/09/2023;28/09/2023;TTC;Création;;FAUX;hourly;pending;06/09/2023;1.69572E+12;;;;
64f8486418cd730cf4f4ca39;634ea5d10fd435728656c0a9;Gestion de la relation client;;01/09/2023;30/06/2024;;création;;FAUX;hourly;proposed;06/09/2023;1.69399E+12;15;;;
64f847f318cd730cf4f4ca37;634ea5d10fd435728656c0a9;Organisation & Management de la structure;Bordeaux;01/09/2023;24/06/2024;TTC;Création de poste;;FAUX;hourly;proposed;06/09/2023;1.69399E+12;45;;;
64f7493318cd730cf4f4c896;62bd69eeb92b4e1a8ec36ebb;Formateur RH - SOURCER ET RECRUTER DES CANDIDATS;Bordeaux;11/05/2023;25/08/2023;TTC;Création de poste;;VRAI;hourly;terminated;05/09/2023;1.69393E+12;70;;;
64f736ef18cd730cf4f4c827;644a7a278eb450085c331d28;Energies renouvelables;Lyon;04/04/2023;21/05/2023;TTC;Création de poste;;FAUX;hourly;proposed;05/09/2023;1.69392E+12;24.5;;;
64f726ed18cd730cf4f4c7e7;63807b18983abd240e8423d3;Formateur développement durable;Bordeaux;18/09/2023;30/06/2024;TTC;Autre;;FAUX;hourly;pending;05/09/2023;1.6943E+12;60h sur l'année;;;
64f7262118cd730cf4f4c7e4;623ca0c68135b2295c13ffad;Hygiène et sécurité;;01/09/2023;30/06/2024;TTC;;;FAUX;hourly;proposed;05/09/2023;1.69392E+12;35;;;
64f725c818cd730cf4f4c7e1;624836e6c60bd00898a38c8d;Arts appliqués et culture artistique;;01/09/2023;30/06/2024;TTC;;;FAUX;hourly;pending;05/09/2023;1.69392E+12;38.5;;;
64f7253918cd730cf4f4c7df;624836e6c60bd00898a38c8d;Technique de design en Arts sucrés;;01/09/2023;30/06/2024;TTC;;;FAUX;hourly;pending;05/09/2023;1.69392E+12;7;;;
64f71b7e18cd730cf4f4c7b0;613083c6e10a3b071620d817;M1-S1-Droit fiscal;Lyon;27/11/2023;22/01/2024;TTC;Création;;FAUX;hourly;pending;05/09/2023;1.70035E+12;24.5;;;
64f6f2657f4c087e599e4395;5ff769166f28ac167974b047;droit des assurances;Bordeaux;01/09/2022;30/06/2023;HT;Création de poste;;FAUX;hourly;pending;05/09/2023;1.69391E+12;40;;;
64f602ac56981a517a4eb719;5cb5ec4ad10aab0a4c954e2d;Réseau commutation;Angoulême;17/07/2023;19/01/2024;HT;Remplacement d'un intervenant qui ne pourra pas continuer les cours après le 17 juillet;;FAUX;hourly;pending;04/09/2023;1.69384E+12;35;;;
64f5efb756981a517a4eb6df;6453afc68eb450085c33291b;Marketing Ethique;Lyon;04/04/2023;21/05/2023;TTC;Création de poste;;VRAI;hourly;terminated;04/09/2023;1.69839E+12;49;;;
64f5cfdd5ed8b045bf48cf2e;634ea5d10fd435728656c0a9;Organisation & Management de la structure;Bordeaux;02/01/2023;31/08/2023;TTC;Création de poste;;FAUX;hourly;proposed;04/09/2023;1.69383E+12;45;;;
64f5cf795ed8b045bf48cf2b;62d28ea2c43a1c07852b7659;Objets connectés;Bordeaux;01/02/2023;30/06/2023;TTC;Création de poste;;VRAI;hourly;terminated;04/09/2023;1.69383E+12;15;;;
64f5cde15ed8b045bf48cf21;627cd57ef655943d90a63792;Cybersécurité;Bordeaux;07/03/2023;09/03/2023;TTC;Création de poste;;VRAI;hourly;pending;04/09/2023;1.69383E+12;15;;;
64f5ca585ed8b045bf48cf0e;63a2703f783ece5a08668c2a;Enjeux du numérique / management de l'innovation;Lyon;04/04/2023;21/05/2023;TTC;Création de poste;;VRAI;hourly;proposed;04/09/2023;1.69383E+12;49;;;
64f5c97a5ed8b045bf48cf09;63f788217eeabc22ed2a0e40;Les outils de création numérique;Lyon;04/04/2023;21/05/2023;TTC;Création de poste;;VRAI;hourly;terminated;04/09/2023;1.69901E+12;27.5;;;
64f5c93c5ed8b045bf48cf08;60d98fe30e3cbe63a9efa92b;Normes, labels et certifications ISO 45001;Lyon;04/04/2023;21/05/2023;TTC;Création de poste;;VRAI;hourly;proposed;04/09/2023;1.69383E+12;24.5;;;
64f5c8be5ed8b045bf48cf06;63c8fa9ee4ad45260849a226;Finance Durable;Lyon;14/02/2023;02/04/2023;TTC;Création de poste;;VRAI;hourly;proposed;04/09/2023;1.69383E+12;24.5;;;
64f5c89f5ed8b045bf48cf05;5e2ef5e47ba2f4719ceb4c77;[TEST DEVELOPER];Bordeaux, France;05/09/2023;23/09/2023;HT;Remplacement;presentiel;FAUX;daily;pending;04/09/2023;1.69387E+12;ezfefz;;;
64f5c8635ed8b045bf48cf03;611e6f4c8ae28b087046cbba;urbanisme durable;Lyon;04/04/2023;21/05/2023;TTC;Création de poste;;VRAI;hourly;proposed;04/09/2023;1.69383E+12;24.5;;;
64f5c6e65ed8b045bf48cefc;6307e55847b68d445cd2171e;Les COP Climats;Lyon;04/04/2023;21/05/2023;TTC;Création de poste;;FAUX;hourly;proposed;04/09/2023;1.69383E+12;24.5;;;
64f5c5f05ed8b045bf48cef3;6307e55847b68d445cd2171e;Les COP Climats;Lyon;04/04/2023;21/05/2023;TTC;Création de poste;;FAUX;hourly;proposed;04/09/2023;1.69383E+12;24.5;;;
64f0971888afda3cddd6f748;5e2ef5e47ba2f4719ceb4c77;Jury Concepteur Développeur d’Applications (CDA);Bordeaux;04/09/2023;15/09/2023;TTC;Création;;FAUX;hourly;pending;31/08/2023;1.69352E+12;46 Heures;;;
64f0897e88afda3cddd6f725;62d28ea2c43a1c07852b7659;Architecture Hardware;Bordeaux;01/09/2023;31/01/2024;TTC;créa;;FAUX;hourly;pending;31/08/2023;1.69349E+12;15;;;
64f0890788afda3cddd6f723;62d28ea2c43a1c07852b7659;PHP procédural et POO;Bordeaux;26/06/2023;26/06/2023;;cré;;FAUX;;pending;31/08/2023;1.69349E+12;30;;;
64f088c188afda3cddd6f720;62d28ea2c43a1c07852b7659;Serveur WEB;Bordeaux;26/06/2023;26/06/2023;TTC;Créa;;FAUX;hourly;pending;31/08/2023;1.69349E+12;30;;;
64f0884188afda3cddd6f719;62d28ea2c43a1c07852b7659;Social Engineering;Bordeaux;02/01/2024;30/04/2024;TTC;Créa;;FAUX;hourly;pending;31/08/2023;1.69349E+12;15;;;
64f073df88afda3cddd6f6df;62d28ea2c43a1c07852b7659;Versionning et Repository;Bordeaux;26/06/2023;26/06/2023;;Créa;;FAUX;;pending;31/08/2023;1.69348E+12;30;;;
64f073a988afda3cddd6f6de;62d28ea2c43a1c07852b7659;Bases de données - Conception/Administration;Bordeaux;26/06/2023;26/06/2023;;Créa;;FAUX;hourly;pending;31/08/2023;1.69348E+12;30;;;
64f0731188afda3cddd6f6dd;62d28ea2c43a1c07852b7659;Projet tuteuré;Bordeaux;01/09/2023;31/01/2024;TTC;Créa;;VRAI;hourly;pending;31/08/2023;1.69348E+12;45;;;
64f067b288afda3cddd6f6be;640eded4ad121b1000e29937;FINANCIAL MANAGEMENT;Lille;08/12/2023;24/05/2024;TTC;RECONDUCTION;;FAUX;hourly;pending;31/08/2023;1.7013E+12;32;;;
64f0679788afda3cddd6f6bc;640eded4ad121b1000e29937;Web marketing e-commerce;Lille;30/05/2024;14/06/2024;TTC;RECONDUCTION;;FAUX;hourly;pending;31/08/2023;1.69348E+12;16;;;
64f0544988afda3cddd6f62a;6479b7469604a319f621a0ab;Jury Soutenance WIS 3;Bordeaux;13/09/2023;14/09/2023;TTC;Création;;FAUX;hourly;pending;31/08/2023;1.69387E+12;8 Heures;;;
64f0542f88afda3cddd6f627;63e9f68579991a5c33ff6de5;Jury Soutenance WIS 3;Bordeaux;13/09/2023;14/09/2023;TTC;Création;;FAUX;hourly;pending;31/08/2023;1.69387E+12;8 Heures;;;
64ef658688afda3cddd6f49d;63ca9109e4ad45260849a4a7;CAHT : Fondamentaux du secteur de la tech : Réseaux Télécom;Bordeaux;01/12/2023;01/01/2024;TTC;;;FAUX;hourly;pending;30/08/2023;1.70069E+12;6;;;
64ef64a988afda3cddd6f49c;63ca9109e4ad45260849a4a7;Formateur Bases de Données Avancées Réseau;Mérignac, France;25/07/2023;31/07/2023;TTC;création;;FAUX;daily;pending;30/08/2023;1.69341E+12;35;;;
64ef34d188afda3cddd6f3e2;5efc9f90e1feb14ac570d77a;Sécurité des Réseaux;Bordeaux;01/09/2023;03/06/2024;TTC;Création;;FAUX;hourly;pending;30/08/2023;1.6934E+12;10;;;
64ef0b4488afda3cddd6f3bc;62436c8cc60bd00898a38710;mathématiques BAC+1;Bordeaux;01/09/2023;30/06/2024;TTC;remplacement;;FAUX;hourly;pending;30/08/2023;1.69564E+12;80;;;
64ef01b388afda3cddd6f372;5eccbe45e1feb14ac570b2ec;Interventions sur l'entrepreneuriat;Bordeaux;10/06/2024;14/06/2024;TTC;RECONDUCTION;;FAUX;hourly;pending;30/08/2023;1.69339E+12;6;;;
64ef010a88afda3cddd6f36e;5eccbe45e1feb14ac570b2ec;se lancer dans l'entrepreneuriat : speed thinking;Bordeaux;08/04/2024;14/06/2024;TTC;reconduction;;FAUX;hourly;pending;30/08/2023;1.69338E+12;8;;;
64eeffb388afda3cddd6f36b;62e16f99f5e6794d89e1e704;Intervenant sur l'entrepreneuriat;Bordeaux;20/04/2023;20/04/2023;TTC;Création de poste;;FAUX;hourly;pending;30/08/2023;1.69339E+12;3;;;
64ee3ba288afda3cddd6f268;630d18de47b68d445cd21c9a;gestion équipes RH;Bordeaux;17/05/2024;03/06/2024;HT;création de poste;;FAUX;hourly;pending;29/08/2023;1.69333E+12;14;;;
64ee3b6088afda3cddd6f266;630d18de47b68d445cd21c9a;gestion de crise;Bordeaux;20/02/2024;08/03/2024;HT;création de poste;;FAUX;hourly;pending;29/08/2023;1.69333E+12;14;;;
64ee3b1088afda3cddd6f264;630d18de47b68d445cd21c9a;Entretiens RH;Bordeaux;22/09/2023;14/12/2023;HT;création de poste;;FAUX;hourly;pending;29/08/2023;1.69464E+12;14;;;
64ee3afc88afda3cddd6f262;630d18de47b68d445cd21c9a;Entretiens RH;Bordeaux;22/09/2023;14/12/2023;HT;création de poste;;FAUX;hourly;pending;29/08/2023;1.69464E+12;14;;;
64ee3a2b88afda3cddd6f25f;630d18de47b68d445cd21c9a;GESTION DU RISQUE DE CHANGE;Bordeaux;18/09/2023;23/04/2024;HT;reconduction;;FAUX;hourly;pending;29/08/2023;1.6943E+12;17.5;;;
64ee39d488afda3cddd6f25c;5cab2f3bd10aab0a4c954e0a;GESTION DU RISQUE DE CHANGE;Bordeaux;18/09/2023;23/04/2024;HT;reconduction;;FAUX;hourly;pending;29/08/2023;1.6943E+12;17.5;;;
64ee399588afda3cddd6f25a;5cab2f3bd10aab0a4c954e0a;FINANCE ANGLOSAXONNE;Bordeaux;21/09/2023;22/04/2024;HT;reconduction;;FAUX;hourly;pending;29/08/2023;1.69456E+12;21;;;
64ee38d388afda3cddd6f256;5cab2f3bd10aab0a4c954e0a;Pilotage du contrôle interne;Bordeaux;16/11/2022;09/12/2022;HT;Création de poste;;FAUX;;pending;29/08/2023;1.69333E+12;14;;;
64ee387688afda3cddd6f253;5c5853d5ea9407248fdd4363;Stratégie;Bordeaux;22/04/2024;26/04/2024;HT;création;;FAUX;hourly;pending;29/08/2023;1.69333E+12;21;;;
64ee37dc88afda3cddd6f250;5c5853d5ea9407248fdd4363;Gestion grands comptes;Bordeaux;01/10/2023;31/05/2024;HT;création;;FAUX;hourly;pending;29/08/2023;1.69542E+12;18;;;
64ee369d88afda3cddd6f24c;634571ce0fd435728656b705;Audit fiscal;Bordeaux;18/07/2023;18/07/2023;HT;création;;FAUX;hourly;pending;29/08/2023;1.69333E+12;14;;;
64ee35a288afda3cddd6f248;62a26175d57a952ac7f6da01;Management de la communication financière;Bordeaux;06/02/2023;17/04/2023;HT;Création de poste;;FAUX;hourly;pending;29/08/2023;1.69333E+12;14;;;
64edc6e888afda3cddd6f18f;61e927db41979a0867313fb5;Jury Soutenance WIS 3;Bordeaux;13/09/2023;14/09/2023;TTC;Création;;FAUX;hourly;pending;29/08/2023;1.69387E+12;8 Heures;;;
64ecd95d364aa0079116ade2;634412bfd66fef54e03bafde;Directeur de mémoire Bachelor _ soutenance;Bordeaux;03/03/2023;27/08/2023;TTC;RECONDUCTION;;VRAI;hourly;terminated;28/08/2023;1.69324E+12;24;;;
64ecd8c5364aa0079116adde;634412bfd66fef54e03bafde;Directeur de mémoire Bachelor;Bordeaux;03/03/2023;27/08/2023;TTC;RECONDUCTION;;VRAI;hourly;terminated;28/08/2023;1.69324E+12;24;;;
64ecd86a364aa0079116adda;62553ef6a6a5e0544be60948;Directeur de mémoire Bachelor _ soutenance;Bordeaux;03/03/2023;27/08/2023;TTC;RECONDUCTION;;VRAI;hourly;terminated;28/08/2023;1.69324E+12;24;;;
64ecd7ea364aa0079116add8;62553ef6a6a5e0544be60948;Directeur de mémoire;Bordeaux;03/07/2024;27/08/2024;TTC;RECONDUCTION;;VRAI;hourly;terminated;28/08/2023;1.69324E+12;15;;;
64ecd657364aa0079116add2;62553ef6a6a5e0544be60948;Directeur de mémoire - soutenance;Bordeaux;03/07/2024;27/08/2024;TTC;RECONDUCTION;;FAUX;hourly;pending;28/08/2023;1.69324E+12;15;;;
64ecd566364aa0079116adcf;62553ef6a6a5e0544be60948;Directeur de mémoire;Bordeaux;03/07/2024;27/08/2024;TTC;RECONDUCTION;;FAUX;hourly;pending;28/08/2023;1.69324E+12;15;;;
64ecd0b2364aa0079116adc4;5de8e65b9209a135389958ce;Méthodologie de mémoire;Bordeaux;05/04/2023;16/04/2023;TTC;Création de poste;;VRAI;hourly;terminated;28/08/2023;1.69324E+12;12;;;
64eccf46364aa0079116adbc;5de8e65b9209a135389958ce;Méthodologie de mémoire;Bordeaux;01/09/2023;30/06/2024;TTC;Création de poste;;VRAI;hourly;terminated;28/08/2023;1.69324E+12;45.5;;;
64ecce37364aa0079116adb7;62553ef6a6a5e0544be60948;Grande distribution : optimisation de la fonction achats;Bordeaux;17/10/2022;15/05/2023;TTC;RECONDUCTION;;VRAI;hourly;terminated;28/08/2023;1.69324E+12;18;;;
64eccd27364aa0079116adb1;62553ef6a6a5e0544be60948;Grande distribution : optimisation de la fonction achats;Bordeaux;05/10/2023;04/04/2024;TTC;RECONDUCTION;;FAUX;hourly;pending;28/08/2023;1.69577E+12;18;;;
64eccca2364aa0079116adae;62553ef6a6a5e0544be60948;Grande distribution : optimisation de la fonction achats;Bordeaux;;;TTC;RECONDUCTION;;FAUX;;pending;28/08/2023;1.69324E+12;18;;;
64e8c02839328140f591f67c;6411b89643068357ef8423aa;Création d'entreprise;Bordeaux;14/04/2023;04/05/2023;HT;Création de poste;;VRAI;hourly;terminated;25/08/2023;1.69298E+12;36;;;
64e8643539328140f591f58e;62436c8cc60bd00898a38710;HADOOP;Bordeaux;08/01/2024;30/01/2024;TTC;reconduction;;FAUX;hourly;pending;25/08/2023;1.69295E+12;35;;;
64e59e6439328140f591edbd;5c7195db4d9bb55da5dbd836;Mener des négociations en anglais (in english);Lyon;16/11/2023;10/04/2024;TTC;Création;;VRAI;hourly;declined;23/08/2023;1.69581E+12;28;;;
64e317dd911dbb2585e113f4;62a26175d57a952ac7f6da01;Economie comportementale et décision financière;Bordeaux;09/01/2024;20/02/2024;TTC;Création;;FAUX;hourly;pending;21/08/2023;1.6926E+12;15;;;
64df450d4ddf3367193b80f1;61af1d312314dc0c6f4ad84f;Management de projet - retour sur investissement;Lille / Arras;22/05/2023;26/05/2023;TTC;Création de poste;;VRAI;hourly;pending;18/08/2023;1.69235E+12;14;;;
64df24b84ddf3367193b8022;5e5408393b7cd27e6511ff2f;Security Cloud et Identity Access Management;Lyon;01/09/2022;30/06/2023;TTC;Création de poste;;FAUX;hourly;pending;18/08/2023;1.69235E+12;24;;;
64de47794ddf3367193b7cbb;6307e55847b68d445cd2171e;reporting extra financier;Lyon;14/02/2023;02/04/2023;TTC;Création de poste;;VRAI;hourly;pending;17/08/2023;1.69271E+12;49;;;
64de29d3ba888158e0e66bef;61e595e841979a0867313cdd;correction des écrits de jury de soutenances de mémoire;Nantes;13/09/2023;15/09/2023;TTC;Création de poste;;FAUX;hourly;pending;17/08/2023;1.69387E+12;16;;;
64de2971ba888158e0e66beb;61e595e841979a0867313cdd;jury de soutenances mémoire;Nantes;13/09/2023;15/09/2023;TTC;Création de poste;;FAUX;hourly;pending;17/08/2023;1.69387E+12;21;;;
64dcb0c997d6b324b741de3e;6448e2eaac36522eab56d189;Formateur UX Design;Mérignac, France;26/06/2023;29/06/2023;TTC;Autre;presentiel;VRAI;daily;terminated;16/08/2023;1.69218E+12;28;;;
64dcb0a097d6b324b741de3c;63ca9109e4ad45260849a4a7;Formateur Bases de Données Avancées Réseau;Mérignac, France;25/07/2023;31/07/2023;TTC;création;presentiel;VRAI;daily;terminated;16/08/2023;1.69218E+12;35;;;
64d4f0a297d6b324b741d244;63ca9109e4ad45260849a4a7;Jury Soutenance ASRBD;Bordeaux;12/09/2023;15/09/2023;TTC;Création;;FAUX;hourly;pending;10/08/2023;1.69378E+12;23 Heures;;;
64d0c3ce97d6b324b741c436;622b3679316ade097cd55469;Droit de la propriété intellectuelle;;01/09/2023;31/05/2024;TTC;;;FAUX;hourly;pending;07/08/2023;1.69283E+12;24.5;;;
64d0904997d6b324b741c354;5efc9f90e1feb14ac570d77a;Jury Soutenance ASRBD;Bordeaux;12/09/2023;15/09/2023;TTC;Création;;VRAI;hourly;declined;07/08/2023;1.69341E+12;23 Heures;;;
64cd0e2b643f6b152bdacdc1;5efc9f90e1feb14ac570d77a;Jury Concepteur Développeur d’Applications (CDA);Bordeaux;04/09/2023;15/09/2023;TTC;Création;;FAUX;hourly;pending;04/08/2023;1.69383E+12;46 Heures;;;
64cb75fc643f6b152bdaca72;5c59aa61ea9407248fdd4373;GESTION DES RISQUES DE LA PROPRIETE;Bordeaux;26/02/2024;11/06/2024;HT;Création;;FAUX;hourly;pending;03/08/2023;1.69106E+12;56;;;
64ca2a34643f6b152bdac8c8;63c061afe4ad45260849982a;Parfumerie;Bordeaux;01/09/2023;30/06/2024;TTC;Création;;FAUX;hourly;pending;02/08/2023;1.69283E+12;31;;;
64c3e2172a54af607b9247b4;61f8579f95e32c4827f99d61;Sobriété et accessibilité;Angouleme;05/02/2024;25/03/2022;TTC;Création de poste;;FAUX;hourly;pending;28/07/2023;1.69056E+12;10;;;
64c3e1b92a54af607b9247b2;61f8579f95e32c4827f99d61;Evenementiel;Angouleme;29/02/2024;26/03/2022;TTC;Création de poste;;FAUX;hourly;pending;28/07/2023;1.69056E+12;14;;;
64c3e1822a54af607b9247ad;61f8579f95e32c4827f99d61;Eco-conception d'un événement;Angouleme;09/02/2024;07/06/2022;TTC;Création de poste;;FAUX;hourly;pending;28/07/2023;1.69056E+12;6;;;
64c3dfd42a54af607b9247a5;61d45c9cca71a24b561b8297;Traffic Management et Growth Hacking;Angoulême;18/03/2024;17/06/2024;TTC;Création de poste;;FAUX;hourly;pending;28/07/2023;1.69056E+12;16;;;
64c3df8f2a54af607b9247a2;61d45c9cca71a24b561b8297;Stratégie webmarketing;Angoulême;26/09/2023;23/01/2024;TTC;Création de poste;;FAUX;hourly;pending;28/07/2023;1.69499E+12;26;;;
64c3df452a54af607b92479c;61d45c9cca71a24b561b8297;Stratégie digitale;Angoulême;19/09/2023;23/01/2024;TTC;Création de poste;;FAUX;hourly;pending;28/07/2023;1.69438E+12;20;;;
64c3de302a54af607b924798;61d45c9cca71a24b561b8297;Méthode et objectifs smart;Angoulême;11/03/2024;10/06/2024;TTC;Création de poste;;FAUX;hourly;pending;28/07/2023;1.69056E+12;20;;;
64c3dce72a54af607b92478c;61d451b1ca71a24b561b8288;Rédaction Web;Angoulême;09/01/2024;28/03/2024;TTC;Création de poste;;FAUX;hourly;pending;28/07/2023;1.69056E+12;12;;;
